1.5,0.0,12.0
1.448889,0.388229,12.0
1.299038,0.75,12.0
1.06066,1.06066,12.0
0.75,1.299038,12.0
0.388229,1.448889,12.0
0.0,1.5,12.0
-0.388229,1.448889,12.0
-0.75,1.299038,12.0
-1.06066,1.06066,12.0
-1.299038,0.75,12.0
-1.448889,0.388229,12.0
-1.5,0.0,12.0
-1.448889,-0.388229,12.0
-1.299038,-0.75,12.0
-1.06066,-1.06066,12.0
-0.75,-1.299038,12.0
-0.388229,-1.448889,12.0
-0.0,-1.5,12.0
0.388229,-1.448889,12.0
0.75,-1.299038,12.0
1.06066,-1.06066,12.0
1.299038,-0.75,12.0
1.448889,-0.388229,12.0
1.9,-0.0,13.2
1.835259,-0.491756,13.2
1.645448,-0.95,13.2
1.343503,-1.343503,13.2
0.95,-1.645448,13.2
0.491756,-1.835259,13.2
-0.0,-1.9,13.2
-0.491756,-1.835259,13.2
-0.95,-1.645448,13.2
-1.343503,-1.343503,13.2
-1.645448,-0.95,13.2
-1.835259,-0.491756,13.2
-1.9,0.0,13.2
-1.835259,0.491756,13.2
-1.645448,0.95,13.2
-1.343503,1.343503,13.2
-0.95,1.645448,13.2
-0.491756,1.835259,13.2
0.0,1.9,13.2
0.491756,1.835259,13.2
0.95,1.645448,13.2
1.343503,1.343503,13.2
1.645448,0.95,13.2
1.835259,0.491756,13.2
-1.545834,0.0,12.425719
-1.681236,0.0,12.831925
-1.478603,-0.80018,12.831925
-1.462077,-0.501932,12.425719
-0.919549,-1.407475,12.831925
-1.046965,-1.137307,12.425719
-0.138835,-1.675494,12.831925
-0.37948,-1.498532,12.425719
0.412719,-1.629791,12.831925
0.127654,-1.540554,12.425719
1.13867,-1.236926,12.831925
0.845491,-1.294121,12.425719
1.590142,-0.545897,12.831925
1.359521,-0.735736,12.425719
1.478603,0.80018,12.831925
1.462077,0.501932,12.425719
0.919549,1.407475,12.831925
1.046965,1.137307,12.425719
0.138835,1.675494,12.831925
0.37948,1.498532,12.425719
-0.412719,1.629791,12.831925
-0.127654,1.540554,12.425719
-1.13867,1.236926,12.831925
-0.845491,1.294121,12.425719
-1.590142,0.545897,12.831925
-1.359521,0.735736,12.425719
1.524751,0.254436,12.425719
1.658306,0.276722,12.831925
1.681236,-0.0,12.831925
1.545834,-0.0,12.425719
1.590142,0.545897,12.831925
1.21988,0.949471,12.425719
1.326732,1.032637,12.831925
1.359521,0.735736,12.425719
1.13867,1.236926,12.831925
0.620955,1.415634,12.425719
0.675345,1.539631,12.831925
0.845491,1.294121,12.425719
0.412719,1.629791,12.831925
-0.138835,1.675494,12.831925
0.127654,1.540554,12.425719
-0.620955,1.415634,12.425719
-0.675345,1.539631,12.831925
-0.37948,1.498532,12.425719
-0.919549,1.407475,12.831925
-1.21988,0.949471,12.425719
-1.326732,1.032637,12.831925
-1.046965,1.137307,12.425719
