-3.143388,-3.95,-5.467984
-3.090895,-3.940532,-5.387274
-3.038143,-3.911931,-5.30778
-2.988943,-3.864825,-5.235104
-2.946471,-3.803553,-5.173426
-3.409789,-3.803553,-4.905928
-3.461566,-3.883013,-4.995608
-3.521861,-3.932963,-5.100043
-3.586566,-3.95,-5.212115
1.423237,-2.455,3.465119
1.38765,-2.44563,3.40348
1.354487,-2.418157,3.346041
1.32601,-2.374454,3.296717
1.304159,-2.3175,3.258869
1.290422,-2.251175,3.235077
1.285737,-2.18,3.226962
1.290422,-2.108825,3.235077
1.304159,-2.0425,3.258869
1.32601,-1.985546,3.296717
1.354487,-1.941843,3.346041
1.38765,-1.91437,3.40348
1.423237,-1.905,3.465119
1.523237,-1.905,3.638324
1.558825,-1.91437,3.699964
1.591987,-1.941843,3.757403
1.620464,-1.985546,3.806727
1.642316,-2.0425,3.844574
1.656052,-2.108825,3.868366
1.660737,-2.18,3.876481
1.656052,-2.251175,3.868366
1.642316,-2.3175,3.844574
1.620464,-2.374454,3.806727
1.591987,-2.418157,3.757403
1.558825,-2.44563,3.699964
1.523237,-2.455,3.638324
1.423237,-7.495,3.465119
1.38765,-7.48563,3.40348
1.354487,-7.458157,3.346041
1.32601,-7.414454,3.296717
1.304159,-7.3575,3.258869
1.290422,-7.291175,3.235077
1.285737,-7.22,3.226962
1.290422,-7.148825,3.235077
1.304159,-7.0825,3.258869
1.32601,-7.025546,3.296717
1.354487,-6.981843,3.346041
1.38765,-6.95437,3.40348
1.423237,-6.945,3.465119
1.523237,-6.945,3.638324
1.558825,-6.95437,3.699964
1.591987,-6.981843,3.757403
1.620464,-7.025546,3.806727
1.642316,-7.0825,3.844574
1.656052,-7.148825,3.868366
1.660737,-7.22,3.876481
1.656052,-7.291175,3.868366
1.642316,-7.3575,3.844574
1.620464,-7.414454,3.806727
1.591987,-7.458157,3.757403
1.558825,-7.48563,3.699964
1.523237,-7.495,3.638324
-4.489263,-2.455,-6.775631
-4.52485,-2.44563,-6.837271
-4.558013,-2.418157,-6.89471
-4.58649,-2.374454,-6.944034
-4.608341,-2.3175,-6.981881
-4.622078,-2.251175,-7.005673
-4.626763,-2.18,-7.013788
-4.622078,-2.108825,-7.005673
-4.608341,-2.0425,-6.981881
-4.58649,-1.985546,-6.944034
-4.558013,-1.941843,-6.89471
-4.52485,-1.91437,-6.837271
-4.489263,-1.905,-6.775631
-4.389263,-1.905,-6.602426
-4.353675,-1.91437,-6.540786
-4.320513,-1.941843,-6.483348
-4.292036,-1.985546,-6.434024
-4.270184,-2.0425,-6.396176
-4.256448,-2.108825,-6.372384
-4.251763,-2.18,-6.364269
-4.256448,-2.251175,-6.372384
-4.270184,-2.3175,-6.396176
-4.292036,-2.374454,-6.434024
-4.320513,-2.418157,-6.483348
-4.353675,-2.44563,-6.540786
-4.389263,-2.455,-6.602426
-4.489263,-7.495,-6.775631
-4.52485,-7.48563,-6.837271
-4.558013,-7.458157,-6.89471
