-4.25,2.5,-0.0
-4.207407,2.176476,-0.0
-4.082532,1.875,-0.0
-3.883883,1.616117,-0.0
-3.625,1.417468,-0.0
-3.323524,1.292593,-0.0
-3.0,1.25,-0.0
-2.676476,1.292593,-0.0
-2.375,1.417468,-0.0
-2.116117,1.616117,-0.0
-1.917468,1.875,-0.0
-1.792593,2.176476,-0.0
-1.75,2.5,-0.0
-1.792593,2.823524,-0.0
-1.917468,3.125,-0.0
-2.116117,3.383883,-0.0
-2.375,3.582532,-0.0
-2.676476,3.707407,-0.0
-3.0,3.75,-0.0
-3.323524,3.707407,-0.0
-3.625,3.582532,-0.0
-3.883883,3.383883,-0.0
-4.082532,3.125,-0.0
-4.207407,2.823524,-0.0
-4.25,2.5,-0.5
-4.207407,2.823524,-0.5
-4.082532,3.125,-0.5
-3.883883,3.383883,-0.5
-3.625,3.582532,-0.5
-3.323524,3.707407,-0.5
-3.0,3.75,-0.5
-2.676476,3.707407,-0.5
-2.375,3.582532,-0.5
-2.116117,3.383883,-0.5
-1.917468,3.125,-0.5
-1.792593,2.823524,-0.5
-1.75,2.5,-0.5
-1.792593,2.176476,-0.5
-1.917468,1.875,-0.5
-2.116117,1.616117,-0.5
-2.375,1.417468,-0.5
-2.676476,1.292593,-0.5
-3.0,1.25,-0.5
-3.323524,1.292593,-0.5
-3.625,1.417468,-0.5
-3.883883,1.616117,-0.5
-4.082532,1.875,-0.5
-4.207407,2.176476,-0.5
-1.7,0.95,-0.0
-1.691481,0.885295,-0.0
-1.666506,0.825,-0.0
-1.626777,0.773223,-0.0
-1.575,0.733494,-0.0
-1.514705,0.708519,-0.0
-1.45,0.7,-0.0
-1.385295,0.708519,-0.0
-1.325,0.733494,-0.0
-1.273223,0.773223,-0.0
-1.233494,0.825,-0.0
-1.208519,0.885295,-0.0
-1.2,0.95,-0.0
-1.208519,1.014705,-0.0
-1.233494,1.075,-0.0
-1.273223,1.126777,-0.0
-1.325,1.166506,-0.0
-1.385295,1.191481,-0.0
-1.45,1.2,-0.0
-1.514705,1.191481,-0.0
-1.575,1.166506,-0.0
-1.626777,1.126777,-0.0
-1.666506,1.075,-0.0
-1.691481,1.014705,-0.0
-1.7,0.95,-0.5
-1.691481,1.014705,-0.5
-1.666506,1.075,-0.5
-1.626777,1.126777,-0.5
-1.575,1.166506,-0.5
-1.514705,1.191481,-0.5
-1.45,1.2,-0.5
-1.385295,1.191481,-0.5
-1.325,1.166506,-0.5
-1.273223,1.126777,-0.5
-1.233494,1.075,-0.5
-1.208519,1.014705,-0.5
-1.2,0.95,-0.5
-1.208519,0.885295,-0.5
-1.233494,0.825,-0.5
-1.273223,0.773223,-0.5
-1.325,0.733494,-0.5
-1.385295,0.708519,-0.5
-1.45,0.7,-0.5
-1.514705,0.708519,-0.5
-1.575,0.733494,-0.5
-1.626777,0.773223,-0.5
-1.666506,0.825,-0.5
-1.691481,0.885295,-0.5
-1.7,4.05,-0.0
-1.691481,3.985295,-0.0
-1.666506,3.925,-0.0
-1.626777,3.873223,-0.0
-1.575,3.833494,-0.0
-1.514705,3.808519,-0.0
-1.45,3.8,-0.0
-1.385295,3.808519,-0.0
-1.325,3.833494,-0.0
-1.273223,3.873223,-0.0
-1.233494,3.925,-0.0
-1.208519,3.985295,-0.0
-1.2,4.05,-0.0
-1.208519,4.114705,-0.0
-1.233494,4.175,-0.0
-1.273223,4.226777,-0.0
-1.325,4.266506,-0.0
-1.385295,4.291481,-0.0
-1.45,4.3,-0.0
-1.514705,4.291481,-0.0
-1.575,4.266506,-0.0
-1.626777,4.226777,-0.0
-1.666506,4.175,-0.0
-1.691481,4.114705,-0.0
-1.7,4.05,-0.5
-1.691481,4.114705,-0.5
-1.666506,4.175,-0.5
-1.626777,4.226777,-0.5
-1.575,4.266506,-0.5
-1.514705,4.291481,-0.5
-1.45,4.3,-0.5
-1.385295,4.291481,-0.5
-1.325,4.266506,-0.5
-1.273223,4.226777,-0.5
-1.233494,4.175,-0.5
-1.208519,4.114705,-0.5
-1.2,4.05,-0.5
-1.208519,3.985295,-0.5
-1.233494,3.925,-0.5
-1.273223,3.873223,-0.5
-1.325,3.833494,-0.5
-1.385295,3.808519,-0.5
-1.45,3.8,-0.5
-1.514705,3.808519,-0.5
-1.575,3.833494,-0.5
-1.626777,3.873223,-0.5
-1.666506,3.925,-0.5
-1.691481,3.985295,-0.5
-4.8,0.95,-0.0
-4.791481,0.885295,-0.0
-4.766506,0.825,-0.0
-4.726777,0.773223,-0.0
-4.675,0.733494,-0.0
-4.614705,0.708519,-0.0
-4.55,0.7,-0.0
-4.485295,0.708519,-0.0
-4.425,0.733494,-0.0
-4.373223,0.773223,-0.0
-4.333494,0.825,-0.0
-4.308519,0.885295,-0.0
-4.3,0.95,-0.0
-4.308519,1.014705,-0.0
-4.333494,1.075,-0.0
-4.373223,1.126777,-0.0
-4.425,1.166506,-0.0
-4.485295,1.191481,-0.0
-4.55,1.2,-0.0
-4.614705,1.191481,-0.0
-4.675,1.166506,-0.0
-4.726777,1.126777,-0.0
-4.766506,1.075,-0.0
-4.791481,1.014705,-0.0
-4.8,0.95,-0.5
-4.791481,1.014705,-0.5
-4.766506,1.075,-0.5
-4.726777,1.126777,-0.5
-4.675,1.166506,-0.5
-4.614705,1.191481,-0.5
-4.55,1.2,-0.5
-4.485295,1.191481,-0.5
-4.425,1.166506,-0.5
-4.373223,1.126777,-0.5
-4.333494,1.075,-0.5
-4.308519,1.014705,-0.5
-4.3,0.95,-0.5
-4.308519,0.885295,-0.5
-4.333494,0.825,-0.5
-4.373223,0.773223,-0.5
-4.425,0.733494,-0.5
-4.485295,0.708519,-0.5
-4.55,0.7,-0.5
-4.614705,0.708519,-0.5
-4.675,0.733494,-0.5
-4.726777,0.773223,-0.5
-4.766506,0.825,-0.5
-4.791481,0.885295,-0.5
-4.8,4.05,-0.0
-4.791481,3.985295,-0.0
-4.766506,3.925,-0.0
-4.726777,3.873223,-0.0
-4.675,3.833494,-0.0
-4.614705,3.808519,-0.0
-4.55,3.8,-0.0
-4.485295,3.808519,-0.0
-4.425,3.833494,-0.0
-4.373223,3.873223,-0.0
-4.333494,3.925,-0.0
-4.308519,3.985295,-0.0
-4.3,4.05,-0.0
-4.308519,4.114705,-0.0
-4.333494,4.175,-0.0
-4.373223,4.226777,-0.0
-4.425,4.266506,-0.0
-4.485295,4.291481,-0.0
-4.55,4.3,-0.0
-4.614705,4.291481,-0.0
-4.675,4.266506,-0.0
-4.726777,4.226777,-0.0
-4.766506,4.175,-0.0
-4.791481,4.114705,-0.0
-4.8,4.05,-0.5
-4.791481,4.114705,-0.5
-4.766506,4.175,-0.5
-4.726777,4.226777,-0.5
-4.675,4.266506,-0.5
-4.614705,4.291481,-0.5
-4.55,4.3,-0.5
-4.485295,4.291481,-0.5
-4.425,4.266506,-0.5
-4.373223,4.226777,-0.5
-4.333494,4.175,-0.5
-4.308519,4.114705,-0.5
-4.3,4.05,-0.5
-4.308519,3.985295,-0.5
-4.333494,3.925,-0.5
-4.373223,3.873223,-0.5
-4.425,3.833494,-0.5
-4.485295,3.808519,-0.5
-4.55,3.8,-0.5
-4.614705,3.808519,-0.5
-4.675,3.833494,-0.5
-4.726777,3.873223,-0.5
-4.766506,3.925,-0.5
-4.791481,3.985295,-0.5
-5.2,0.5,-0.5
-5.182963,0.37059,-0.5
-5.133013,0.25,-0.5
-5.053553,0.146447,-0.5
-4.95,0.066987,-0.5
-4.82941,0.017037,-0.5
-4.7,0.0,-0.5
-4.7,0.0,-0.0
-4.82941,0.017037,0.0
-4.95,0.066987,0.0
-5.053553,0.146447,0.0
-5.133013,0.25,0.0
-5.182963,0.37059,0.0
-5.2,0.5,-0.0
-2.95,0.0,-0.5
-0.7,0.0,-2.65
-0.7,0.0,-4.5
-0.689778,0.0,-4.577646
-0.659808,0.0,-4.65
-0.612132,0.0,-4.712132
-0.55,0.0,-4.759808
-0.477646,0.0,-4.789778
-0.4,0.0,-4.8
0.6,0.0,-4.8
0.677646,0.0,-4.789778
0.75,0.0,-4.759808
0.812132,0.0,-4.712132
0.859808,0.0,-4.65
0.889778,0.0,-4.577646
0.9,0.0,-4.5
0.9,0.0,-1.3
0.903407,0.0,-1.274118
0.913397,0.0,-1.25
0.929289,0.0,-1.229289
0.95,0.0,-1.213397
0.974118,0.0,-1.203407
1.0,0.0,-1.2
1.025882,0.0,-1.203407
1.05,0.0,-1.213397
1.070711,0.0,-1.229289
1.086603,0.0,-1.25
1.096593,0.0,-1.274118
1.1,0.0,-1.3
1.1,0.0,-4.5
1.110222,0.0,-4.577646
1.140192,0.0,-4.65
1.187868,0.0,-4.712132
1.25,0.0,-4.759808
1.322354,0.0,-4.789778
1.4,0.0,-4.8
2.4,0.0,-4.8
2.477646,0.0,-4.789778
2.55,0.0,-4.759808
2.612132,0.0,-4.712132
2.659808,0.0,-4.65
2.689778,0.0,-4.577646
2.7,0.0,-4.5
2.7,0.0,-1.3
2.703407,0.0,-1.274118
2.713397,0.0,-1.25
2.729289,0.0,-1.229289
2.75,0.0,-1.213397
2.774118,0.0,-1.203407
2.8,0.0,-1.2
2.825882,0.0,-1.203407
2.85,0.0,-1.213397
2.870711,0.0,-1.229289
2.886603,0.0,-1.25
2.896593,0.0,-1.274118
2.9,0.0,-1.3
2.9,0.0,-5.8
3.4,0.0,-5.8
3.4,0.0,1.0
2.9,0.0,1.0
2.9,0.0,0.3
2.889778,0.0,0.222354
2.859808,0.0,0.15
2.812132,0.0,0.087868
2.75,0.0,0.040192
2.677646,0.0,0.010222
2.6,0.0,-0.0
2.3,0.0,-0.0
2.222354,0.0,-0.010222
2.15,0.0,-0.040192
2.087868,0.0,-0.087868
2.040192,0.0,-0.15
2.010222,0.0,-0.222354
2.0,0.0,-0.3
2.0,0.0,-3.5
1.996593,0.0,-3.525882
1.986603,0.0,-3.55
1.970711,0.0,-3.570711
1.95,0.0,-3.586603
1.925882,0.0,-3.596593
1.9,0.0,-3.6
1.874118,0.0,-3.596593
1.85,0.0,-3.586603
1.829289,0.0,-3.570711
1.813397,0.0,-3.55
